Price,Close,High,Low,Open,Volume
Ticker,META,META,META,META,META
Date,,,,,
2013-05-30,24.379697799682617,24.608103747080996,23.763999752219608,23.96261123128743,60733200
2013-05-31,24.181089401245117,24.7769277025924,24.101644420673328,24.459145886187503,35925000
2013-06-03,23.684558868408203,24.151297913574204,23.545528725542592,24.101645508769376,35733800
2013-06-04,23.35684585571289,23.764001597655465,23.158232467103886,23.724278162286605,34760800
2013-06-05,22.74114418029785,23.545524745704263,22.631908529367482,23.188023324477808,53819700
2013-06-06,22.810657501220703,22.929825900238487,22.512739344852402,22.83051921674324,31260700
2013-06-07,23.128440856933594,23.237676511580844,22.701423414435727,22.870244219746105,38699200
2013-06-10,24.161226272583008,24.429353776659685,23.823584651327405,23.893098768506327,58393000
2013-06-11,23.863309860229492,24.181089787593912,23.83351728174491,23.863309860229492,29885900
2013-06-12,23.605112075805664,24.091712803261082,23.416429542590645,23.99240610714172,26445800
2013-06-13,23.565385818481445,23.66469250271189,23.10857772278585,23.555454960646657,31189300
2013-06-14,23.466079711914062,23.724276339622243,23.09864743356906,23.396565599476766,30677100
2013-06-17,23.853378295898438,24.081782375177852,23.585250779813357,23.744140738800578,33664500
2013-06-18,24.04205894470215,24.51873071590703,23.912961563285187,23.922892422489216,36709100
2013-06-19,24.14136505126953,25.015261698640497,23.932822695446397,24.032129390936415,31790600
2013-06-20,23.734207153320312,24.57831114730374,23.485941384155627,24.111572183156433,42765600
2013-06-21,24.359838485717773,24.528659288211053,23.883166758954808,24.419421741269066,45833900
2013-06-24,23.7739315032959,23.94275230860949,23.217814795134917,23.783862361739942,40626000
2013-06-25,24.0817813873291,24.260533057386656,23.87323903500705,23.97254383471223,24713200
2013-06-26,23.992408752441406,24.47900953354733,23.82358791866034,24.339981280122178,29890300
2013-06-27,24.48893928527832,24.66769097108759,24.04206007075514,24.071852649762622,34694100
2013-06-28,24.707408905029297,24.80671559309091,24.250600791710422,24.5087974230236,96778900
2013-07-01,24.637895584106445,24.886161365187252,24.449214954249697,24.796785532468753,20582200
2013-07-02,24.240673065185547,24.5981764307468,24.131435504793437,24.528662308358285,18394100
2013-07-03,24.34990882873535,24.53858946297587,23.982474630787113,24.051988748046004,10404400
2013-07-05,24.20094871520996,24.488936030872914,24.032127911504936,24.479005172523493,20229500
2013-07-08,24.538591384887695,24.866304067548384,24.250604034528312,24.300256438139925,27064600
2013-07-09,25.303247451782227,25.31317831012279,24.85637019116223,24.896091730406926,30387900
2013-07-10,25.621028900146484,25.650821476979768,25.29331813145104,25.402555685722078,26721800
2013-07-11,25.630962371826172,25.819644922768635,25.2734608839726,25.77992148294165,26777400
2013-07-12,25.730268478393555,25.750130197844758,25.372765104743152,25.561447651293957,16537900
2013-07-15,26.097700119018555,26.24665921186818,25.472069277285446,25.750127639624342,24234000
2013-07-16,26.137420654296875,26.564438093057163,25.829571621702215,26.206934768677844,30817600
2013-07-17,26.465131759643555,26.5942310259029,26.117559288945237,26.187075298378968,21518500
2013-07-18,25.99839210510254,26.584299482117267,25.938808849812872,26.5644377656482,24806900
2013-07-19,25.700471878051758,25.92887782776796,25.422415425711634,25.64088862313852,46539700
2013-07-22,25.869293212890625,25.948738185787843,25.541582462924907,25.809709956747103,27526300
2013-07-23,25.94873809814453,26.117558901745614,25.78984815288676,25.91894741723217,28221600
2013-07-24,26.32610321044922,26.345964927189947,25.869293196000303,26.137420689647435,82635600
2013-07-25,34.12165069580078,34.638043992258496,32.52281840620263,33.307339209757735,365457900
2013-07-26,33.77407455444336,34.48908120270659,33.327199187513955,33.53574153051236,136028900
2013-07-29,35.18422317504883,35.382836537110066,33.77407171382533,33.83365685891414,124718800
2013-07-30,37.36896514892578,37.69667399884458,35.07498804655398,35.40270068470784,173582800
2013-07-31,36.54472351074219,38.04425100294929,36.07798640179267,37.69667662419461,154828700
2013-08-01,37.22993850708008,38.024388255493456,36.663889036335625,37.04125408742019,106066500
2013-08-02,37.786048889160156,38.222999062502936,37.23986496071664,37.398754899686296,73058500
2013-08-05,38.91814422607422,39.04724349873927,37.9846662110574,38.16341788452121,79994800
2013-08-06,38.2825813293457,38.97772624940244,37.67681223884248,38.8386980230381,63950800
2013-08-07,38.600364685058594,38.6698788044902,37.43848258464275,38.34216992548909,68854800
2013-08-08,38.27265930175781,38.918148153756114,38.163421736034906,38.858566782078704,41301000
2013-08-09,38.232933044433594,38.47126987828743,37.74633041158993,38.32230888359935,43532300
2013-08-12,37.954872131347656,38.23292858152353,37.835701834213694,37.935010415158665,31161000
2013-08-13,36.76319122314453,38.05417231312386,36.51492548321641,37.974729246228826,65379200
2013-08-14,36.39576721191406,37.289521804646974,36.365972740391506,36.574518888107725,48423900
2013-08-15,36.306392669677734,36.81285324481295,35.770137621956536,36.10777926812519,56521100
2013-08-16,36.82278823852539,37.229944031771325,36.64403654507734,36.71355067161427,45840800
2013-08-19,37.54771423339844,38.01445127783591,36.88236003863788,37.17034922425416,57609600
2013-08-20,38.1435546875,38.312377389551926,37.428548021369885,38.083969535910754,57995200
2013-08-21,38.05418014526367,38.58050241000151,37.885361225719585,38.113765298874405,46116900
2013-08-22,38.2825813293457,38.48119470482406,38.0740389897992,38.10382967023868,21931200
2013-08-23,40.268707275390625,40.34815414041774,38.659946140941784,38.729460253723,86442300
2013-08-26,41.053226470947266,41.64906278322106,40.338219865630805,40.61628009449548,94162400
2013-08-27,39.365020751953125,40.91420055463276,39.1465456573068,40.39780728707288,72695100
2013-08-28,40.268707275390625,40.566625442772256,39.60335682784614,39.68279990463823,57918200
